tensor(0.6656, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6670, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6722, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6685, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6613, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6657, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6974, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7098, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6573, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6635, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6660, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7131, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7032, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6567, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6885, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7002, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6555, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6297, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6958, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6735, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6636, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6790, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6739, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6898, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6950, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6629, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7132, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6438, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6146, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6623, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6911, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6727, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6985, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6390, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7050, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6903, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6731, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6804, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6603, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7003, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7205, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6612, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6677, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6849, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6324, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6563, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6591, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6670, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6681, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6768, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6723, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6809, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6571, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6598, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6648, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7122, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6814, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7010, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5862, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6858, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7211, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7027, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6603, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6695, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6978, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7333, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6918, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6879, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7467, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6616, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6644, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6942, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6908, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6843, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6972, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6790, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6992, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7259, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7050, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7055, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7223, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6516, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6805, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6271, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6061, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6989, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6908, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6411, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7139, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7198, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6411, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6993, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7490, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6979, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6474, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6542, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6834, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6893, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6876, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6656, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6712, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6460, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6917, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7138, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6577, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6830, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6740, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6968, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7035, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6852, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6918, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6927, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6898, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6869, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6788, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6511, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6136, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6842, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7160, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6515, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7004, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6575, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6514, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6878, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6797, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7126, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6330, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7071, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6913, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6516, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6474, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7055, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6575, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7088, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6975, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6539, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7089, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6790, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7652, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6617, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7025, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7539, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6247, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6732, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6653, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6499, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6445, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6950, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6247, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6893, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6811, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6660, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6260, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6853, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6544, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6628, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6584, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7106, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7348, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7085, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6849, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6298, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6342, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6536, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6804, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7209, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7154, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6976, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6235, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7250, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7092, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7026, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7154, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6902, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6640, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7140, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6704, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6827, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6442, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7453, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7210, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6466, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6914, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6054, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6312, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6573, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6852, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6691, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6530, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6666, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6964, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6490, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6966, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7078, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6528, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7071, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6615, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7140, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6741, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6368, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7067, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7297, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6981, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7023, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6152, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6291, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6991, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6280, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6608, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6827, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7127, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6854, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7088, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6554, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7049, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6753, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6592, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6602, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6427, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6865, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6576, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6622, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7254, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6890, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7024, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6461, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6312, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6419, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6663, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6467, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6892, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7394, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6818, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6612, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6578, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6901, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6792, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6586, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7358, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6788, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6862, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7090, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6315, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6278, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6934, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6906, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6850, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6855, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6700, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6790, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6699, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7153, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6986, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7360, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6537, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6984, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6967, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6712, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6566, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6399, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6327, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6752, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6780, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6982, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6850, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6599, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6853, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6815, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6250, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6362, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6755, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.5940, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7073, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6395, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7362, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7009, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6652, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6909, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7154, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6588, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6618, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6901, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6973, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6935, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6954, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6974, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6777, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6485, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6176, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6879, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6386, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6641, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7249, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6537, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6932, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6774, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7076, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6503, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7204, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6710, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6845, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6146, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6753, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7298, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7334, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6167, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7165, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7046, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6938, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6699, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6880, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6860, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6334, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7031, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6770, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6995, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7071, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6928, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7156, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6640, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6738, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6666, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6463, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7264, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6713, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6662, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6992, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7180, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6117, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6602, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6949, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6924, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6824, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7089, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7452, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6717, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6365, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6513, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6777, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6691, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6808, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6803, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6622, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6708, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6869, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6278, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6988, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7349, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6438, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7169, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6344, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6415, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6534, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6036, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7158, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7219, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6361, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6822, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6864, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7002, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7174, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6916, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7120, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6620, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6005, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6771, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6550, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6676, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6748, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6923, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7185, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6324, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6664, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6752, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7317, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6841, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6314, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6819, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6399, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6331, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.6883, device='cuda:0', grad_fn=<AddBackward0>)
tensor(0.7266, device='cuda:0', grad_fn=<AddBackward0>)
